group,messages_sampled,messages_estimated,top_lang,top_lang_pct,en_pct,year_min,year_max,n_langs
gmane.comp.lang.ada.russian,15,750,ru,93.3,6.7,2005,2011,2
gmane.comp.lang.perl.pdl.devel,15,750,en,93.3,93.3,2008,2017,2
gmane.comp.lib.libtom,15,750,en,60.0,60.0,2006,2015,3
gmane.comp.mathematics.hol,15,750,en,100.0,100.0,2008,2018,1
gmane.comp.multimedia.helix.cvs,15,750,en,100.0,100.0,2003,2006,1
gmane.comp.php.smarty.general,15,750,en,93.3,93.3,2002,2005,2
gmane.comp.programming.modeling.agile,15,750,en,100.0,100.0,2003,2004,1
gmane.comp.programming.tools.gradle.devel,15,750,en,100.0,100.0,2009,2016,1
gmane.comp.python.announce,15,750,en,93.3,93.3,2001,2017,2
gmane.comp.python.pyrepl.dev,15,750,en,66.7,66.7,2006,2012,5
gmane.comp.search.nutch.user,15,750,en,100.0,100.0,2006,2007,1
gmane.comp.t2.devel,15,750,en,93.3,93.3,2004,2015,2
gmane.comp.tools.vagrant,15,750,en,100.0,100.0,2013,2018,1
gmane.comp.video.tiff,15,750,en,100.0,100.0,2004,2017,1
gmane.comp.web.egroupware.french,15,750,fr,93.3,6.7,2005,2011,2
gmane.comp.web.freemarker.devel,15,750,en,100.0,100.0,2003,2010,1
gmane.culture.region.india.goa.saligao,15,750,en,100.0,100.0,2004,2015,1
gmane.ietf.nsis,15,750,en,93.3,93.3,2002,2009,2
gmane.ietf.rfc.interest,15,750,en,100.0,100.0,2006,2017,1
gmane.linux.cluster.ssic.devel,15,750,en,100.0,100.0,2003,2010,1
gmane.linux.debian.alioth.reportbug.devel,15,750,en,93.3,93.3,2009,2017,2
gmane.linux.debian.freedombox.user,15,750,en,93.3,93.3,2011,2018,2
gmane.linux.drivers.rtc,15,750,en,93.3,93.3,2016,2019,2
gmane.linux.gentoo.alt,15,750,en,100.0,100.0,2006,2015,1
gmane.linux.linaro.toolchain,15,750,en,100.0,100.0,2010,2018,1
gmane.linux.openmandriva.cooker.devel,15,750,en,93.3,93.3,2013,2017,2
gmane.network.nagios.plugins.devel,15,750,en,93.3,93.3,2004,2013,2
gmane.network.openfabrics.enterprise,15,750,en,100.0,100.0,2008,2018,1
gmane.network.syndication.podcast.gpodder.bugs,15,750,en,93.3,93.3,2008,2012,2
gmane.org.fsa-bg.literati,15,750,en,93.3,93.3,2006,2008,2
gmane.org.psl.ba,15,750,pt,93.3,0.0,2005,2009,2
gmane.org.user-groups.ajug.members,15,750,en,100.0,100.0,2004,2013,1
gmane.org.user-groups.linux.plug,15,750,en,100.0,100.0,2004,2012,1
gmane.os.freebsd.devel.virtualization,15,750,en,100.0,100.0,2009,2018,1
gmane.os.freebsd.stable-10.scm,15,750,en,100.0,100.0,2015,2018,1
gmane.os.openbsd.misc.ru,15,750,ru,86.7,6.7,2004,2012,3
gmane.user-groups.linux.uk.dorset,15,750,en,100.0,100.0,2009,2018,1
gmane.comp.emulators.turnkey-mvs,15,750,en,100.0,100.0,2004,2010,1
gmane.comp.gis.openstreetmap.josm.devel,15,750,en,100.0,100.0,2008,2015,1
gmane.comp.gnu.grep.bugs,15,750,en,93.3,93.3,2005,2014,2
gmane.comp.homebrew.s-100,15,750,en,93.3,93.3,2013,2015,2
gmane.comp.jakarta.repository,15,750,en,66.7,66.7,2004,2011,5
gmane.comp.kde.users.kdevelop,15,750,en,100.0,100.0,2002,2014,1
gmane.comp.lang.perl.modules.dbi.sybase.devel,15,750,en,93.3,93.3,2004,2015,2
gmane.comp.lang.perl.perl-mongers.rio,15,750,pt,93.3,0.0,2006,2013,2
gmane.comp.mathematics.libmesh.user,15,750,en,100.0,100.0,2008,2018,1
gmane.comp.monitoring.collectd,15,750,en,100.0,100.0,2006,2017,1
gmane.comp.multimedia.ogg.vorbis.general,15,750,en,100.0,100.0,2002,2011,1
gmane.comp.parsers.bison.general,15,750,en,100.0,100.0,2002,2019,1
gmane.comp.security.cyrus.sasl,15,750,en,100.0,100.0,2002,2011,1
gmane.comp.tex.texinfo.bugs,15,750,en,100.0,100.0,2002,2019,1
gmane.comp.web.css.compass.user,15,750,en,100.0,100.0,2010,2013,1
gmane.comp.web.quixote.user,15,750,en,100.0,100.0,2000,2010,1
gmane.comp.web.semantic.dbpedia.general,15,750,en,100.0,100.0,2009,2016,1
gmane.linux.ubuntu.server,15,750,en,100.0,100.0,2007,2015,1
gmane.mail.spam.tmda.devel,15,750,en,100.0,100.0,2001,2007,1
gmane.org.ccc.c3d2,15,750,de,100.0,0.0,2009,2019,1
gmane.org.user-groups.linux.cwelug,15,750,en,100.0,100.0,2005,2015,1
gmane.org.user-groups.linux.saratov,15,750,ru,80.0,0.0,2006,2013,3
gmane.os.netbsd.ports.sparc64,15,750,en,93.3,93.3,2002,2014,2
gmane.os.openbsd.www,15,750,en,73.3,73.3,2002,2013,5
gmane.comp.apache.spark.devel,15,750,en,86.7,86.7,2018,2019,3
gmane.comp.erp.openbravo.builds,15,750,en,100.0,100.0,2010,2017,1
gmane.comp.gis.openstreetmap.user,15,750,en,100.0,100.0,2008,2013,1
gmane.comp.gnome.apps.mc.devel,15,750,en,93.3,93.3,2002,2019,2
gmane.comp.gnome.mono.cecil,15,750,en,100.0,100.0,2008,2016,1
gmane.comp.handhelds.tizen.devel,15,750,en,86.7,86.7,2013,2015,2
gmane.comp.lang.haskell.debian,15,750,en,100.0,100.0,2010,2016,1
gmane.comp.php.zend.framework.mvc,15,750,en,100.0,100.0,2007,2012,1
gmane.comp.security.pgp-basics,15,750,en,100.0,100.0,2005,2013,1
gmane.comp.security.vulnerabilities,15,750,en,100.0,100.0,2002,2008,1
gmane.comp.sysutils.backup.duplicity.general,15,750,en,100.0,100.0,2007,2016,1
gmane.comp.web.amaya.general,15,750,en,100.0,100.0,2003,2010,1
gmane.comp.web.wiki.phpwiki.checkins,15,750,en,100.0,100.0,2004,2015,1
gmane.comp.windows.shells.litestep,15,750,en,100.0,100.0,2003,2007,1
gmane.education.english.teflchina.life,15,750,en,100.0,100.0,2006,2013,1
gmane.ietf.fax,15,750,en,100.0,100.0,1996,2002,1
gmane.linux.embedded.yocto.linux-yocto,15,750,en,100.0,100.0,2013,2018,1
gmane.linux.evms.devel,15,750,en,93.3,93.3,2002,2007,2
gmane.linux.suse.autoinstall,15,750,en,100.0,100.0,2002,2012,1
gmane.org.environment.freecycle.montreal,15,750,en,60.0,60.0,2010,2010,3
gmane.org.sigs.pmbok.brazil,15,750,pt,93.3,6.7,2004,2009,2
gmane.comp.finance.ledger.smb.user,15,750,en,100.0,100.0,2007,2016,1
gmane.comp.graphics.otb.user,15,750,en,100.0,100.0,2013,2018,1
gmane.comp.handhelds.zaurus.general,15,750,en,100.0,100.0,2002,2003,1
gmane.comp.lang.agda,15,750,en,93.3,93.3,2008,2019,2
gmane.comp.lang.ruby.japanese,15,750,ja,100.0,0.0,2006,2015,1
gmane.comp.lang.smalltalk.smallwiki,15,750,en,100.0,100.0,2005,2015,1
gmane.comp.linux.ptp.devel,15,750,en,100.0,100.0,2013,2018,1
gmane.comp.programming.language-of-the-year,15,750,en,100.0,100.0,2003,2009,1
gmane.comp.sysutils.backup.rsnapshot.general,15,750,en,93.3,93.3,2004,2017,2
gmane.linux.distributions.angstrom.devel,15,750,en,100.0,100.0,2007,2012,1
gmane.comp.apache.maven.nexus.user,15,750,en,100.0,100.0,2010,2019,1
gmane.comp.apache.nifi.user,15,750,en,100.0,100.0,2016,2019,1
gmane.comp.gis.proj-4.devel,15,750,en,100.0,100.0,2005,2018,1
gmane.comp.hardware.avr.libc.devel,15,750,en,100.0,100.0,2004,2018,1
gmane.comp.java.netbeans.user-interface,15,750,en,100.0,100.0,2001,2007,1
gmane.comp.tex.latex.french,15,750,fr,93.3,0.0,2005,2017,2
gmane.comp.web.phpgroupware.tracker,15,750,en,100.0,100.0,2002,2006,1
gmane.education.english.belajar-english,15,750,en,73.3,73.3,2005,2009,4
gmane.lisp.picolisp.general,15,750,en,100.0,100.0,2008,2019,1
gmane.network.opennic.general,15,750,en,100.0,100.0,2002,2019,1
gmane.org.user-groups.linux.turkey.sohbet,15,750,tr,86.7,6.7,2011,2018,3
gmane.org.w3c.public-lod,15,750,en,100.0,100.0,2012,2015,1
gmane.comp.lang.ruby.rails.heroku,15,750,en,100.0,100.0,2008,2012,1
gmane.linux.redhat.release.taroon.general,15,750,en,100.0,100.0,2004,2006,1
gmane.comp.cms.sakai.qa,15,750,en,93.3,93.3,2007,2017,2
gmane.comp.gnu.tar.bugs,15,750,en,100.0,100.0,2005,2019,1
gmane.mail.postfix.user.de,15,750,de,100.0,0.0,2008,2019,1
gmane.culture.autism,15,750,en,100.0,100.0,2005,2012,1
gmane.linux.hams.hamlib.devel,15,750,en,100.0,100.0,2004,2018,1
gmane.comp.jakarta.pluto.devel,15,750,en,66.7,66.7,2004,2018,2
gmane.comp.audio.compression.speex.devel,14,700,en,100.0,100.0,2002,2009,1
gmane.comp.audio.mp3.lame,14,700,en,92.9,92.9,2002,2018,2
gmane.comp.cloud.openstack.infrastructure,14,700,en,100.0,100.0,2013,2018,1
gmane.comp.emulators.hercules390.vm,14,700,en,100.0,100.0,2002,2010,1
gmane.comp.file-systems.fstests,14,700,en,100.0,100.0,2015,2018,1
gmane.comp.gis.gvsig.user.italian,14,700,it,78.6,14.3,2008,2015,3
gmane.comp.gnu.octave.devel,14,700,en,100.0,100.0,2008,2012,1
gmane.comp.hardware.cisco.turkish,14,700,tr,85.7,14.3,2003,2007,2
gmane.comp.java.sesat.kernel.scm,14,700,en,92.9,92.9,2008,2008,2
gmane.comp.kde.artists,14,700,en,100.0,100.0,2002,2019,1
gmane.comp.kde.devel.bindings,14,700,en,85.7,85.7,2003,2018,3
gmane.comp.lang.erlang.chicagoboss,14,700,en,92.9,92.9,2011,2016,2
gmane.comp.lang.lua.luajit,14,700,en,92.9,92.9,2012,2015,2
gmane.comp.lang.ruby.wxruby.user,14,700,en,92.9,92.9,2005,2014,2
gmane.comp.openoffice.devel.general,14,700,en,78.6,78.6,2003,2011,3
gmane.comp.printing.pykota.user,14,700,en,100.0,100.0,2003,2013,1
gmane.comp.python.general.german,14,700,de,100.0,0.0,2003,2016,1
gmane.comp.python.pyinstaller,14,700,en,78.6,78.6,2006,2015,2
gmane.comp.search.endnote,14,700,en,100.0,100.0,2003,2008,1
gmane.comp.security.ids.snort.devel,14,700,en,100.0,100.0,2002,2015,1
gmane.comp.security.incidents,14,700,en,92.9,92.9,2002,2006,2
gmane.comp.shells.fish.user,14,700,en,100.0,100.0,2006,2017,1
gmane.comp.sysutils.automake.bugs,14,700,en,92.9,92.9,2003,2013,2
gmane.comp.sysutils.backup.rdiff-backup.general,14,700,en,85.7,85.7,2004,2014,3
gmane.comp.terminal-emulators.tmux.user,14,700,en,92.9,92.9,2010,2017,2
gmane.comp.web.codemirror,14,700,en,100.0,100.0,2010,2013,1
gmane.comp.web.flask.general,14,700,en,92.9,92.9,2011,2014,2
gmane.comp.web.lighttpd,14,700,en,85.7,85.7,2004,2006,3
gmane.comp.web.omniweb,14,700,en,100.0,100.0,2004,2008,1
gmane.editors.sed.user,14,700,en,100.0,100.0,2003,2017,1
gmane.ietf.ima,14,700,en,100.0,100.0,2006,2012,1
gmane.linux.debian.devel.aptitude.general,14,700,en,100.0,100.0,2008,2017,1
gmane.linux.drivers.uvc.devel,14,700,en,100.0,100.0,2006,2012,1
gmane.linux.hams,14,700,en,100.0,100.0,2002,2018,1
gmane.linux.isdn.i4l.user,14,700,en,100.0,100.0,2004,2013,1
gmane.linux.kernel.perf.user,14,700,en,100.0,100.0,2014,2019,1
gmane.linux.pxes.spanish,14,700,es,92.9,7.1,2004,2009,2
gmane.linux.redhat.fedora.directory.devel,14,700,en,50.0,50.0,2009,2018,3
gmane.lisp.guile.cvs,14,700,en,57.1,57.1,2002,2006,4
gmane.network.etherboot.devel,14,700,en,100.0,100.0,2002,2005,1
gmane.network.gopher.general,14,700,en,92.9,92.9,2001,2018,2
gmane.network.netatalk.cvs,14,700,en,100.0,100.0,2003,2012,1
gmane.network.tcpdump.devel,14,700,en,92.9,92.9,2005,2015,2
gmane.org.clubs.dba.waterways.ce,14,700,en,100.0,100.0,2013,2016,1
gmane.org.user-groups.linux.turkey.programlama,14,700,tr,100.0,0.0,2009,2016,1
gmane.os.cygwin.announce,14,700,en,100.0,100.0,2005,2018,1
gmane.os.cygwin.cvs,14,700,UNKNOWN,57.1,42.9,2003,2018,2
gmane.os.hurd.general,14,700,en,71.4,71.4,2002,2015,3
gmane.os.openbsd.pf,14,700,en,100.0,100.0,2003,2008,1
gmane.politics.parties.pirateparty.germany.hessen.wetterau,14,700,de,100.0,0.0,2010,2014,1
gmane.text.xml.french.tech,14,700,fr,92.9,7.1,2004,2007,2
gmane.user-groups.foss.solar,14,700,es,71.4,14.3,2010,2014,4
gmane.comp.apache.trafficserver.user,14,700,en,100.0,100.0,2011,2018,1
gmane.comp.emulators.kvm.scm,14,700,en,92.9,92.9,2008,2010,2
gmane.comp.freedesktop.intltool,14,700,ja,64.3,35.7,2005,2008,2
gmane.comp.ide.eclipse.packaging.linux,14,700,en,71.4,71.4,2009,2019,3
gmane.comp.jakarta.cactus.user,14,700,en,100.0,100.0,2002,2006,1
gmane.comp.java.cdi.seam.scm,14,700,en,100.0,100.0,2010,2014,1
gmane.comp.java.osgi.devel,14,700,en,92.9,92.9,2008,2016,2
gmane.comp.kde.devel.kdenlive,14,700,en,100.0,100.0,2008,2013,1
gmane.comp.lang.factor.general,14,700,en,100.0,100.0,2007,2016,1
gmane.comp.mozilla.devel.dom,14,700,en,85.7,85.7,2002,2009,3
gmane.comp.package-management.wpkg.user,14,700,en,92.9,92.9,2006,2012,2
gmane.comp.python.cherrypy,14,700,en,100.0,100.0,2004,2017,1
gmane.comp.science.types.announce,14,700,en,100.0,100.0,2007,2019,1
gmane.comp.web.merb.devel,14,700,en,100.0,100.0,2007,2010,1
gmane.comp.web.netsurf.devel,14,700,en,100.0,100.0,2004,2014,1
gmane.comp.web.zope.devel.collector-monitor,14,700,en,100.0,100.0,2002,2007,1
gmane.comp.web.zope.plone.archetypes.devel,14,700,en,100.0,100.0,2003,2006,1
gmane.ietf.isis,14,700,en,100.0,100.0,2002,2018,1
gmane.linux.drivers.nbd.general,14,700,en,78.6,78.6,2008,2017,4
gmane.linux.hardware.blackfin.kernel.devel,14,700,en,100.0,100.0,2007,2013,1
gmane.linux.leaf.devel,14,700,en,100.0,100.0,2004,2016,1
gmane.linux.suse.multimedia.german,14,700,de,100.0,0.0,2004,2008,1
gmane.linux.ubuntu.translators.general,14,700,en,100.0,100.0,2008,2016,1
gmane.mail.spam.crm114,14,700,en,100.0,100.0,2004,2012,1
gmane.network.ipxe.devel,14,700,en,100.0,100.0,2011,2018,1
gmane.network.licq.cvs,14,700,en,100.0,100.0,2003,2013,1
gmane.org.user-groups.linux.cabal,14,700,en,100.0,100.0,2006,2018,1
gmane.org.user-groups.wikipedia.chinese,14,700,zh-cn,35.7,28.6,2006,2011,4
gmane.os.riot.devel,14,700,en,100.0,100.0,2013,2019,1
gmane.os.solaris.managers.summaries,14,700,en,100.0,100.0,2002,2006,1
gmane.os.solaris.opensolaris.zones,14,700,en,100.0,100.0,2006,2010,1
gmane.science.biology.biomart.general,14,700,en,100.0,100.0,2007,2017,1
gmane.comp.audio.compression.flac.devel,14,700,en,100.0,100.0,2002,2018,1
gmane.comp.finance.mifos.user,14,700,en,100.0,100.0,2010,2019,1
gmane.comp.finance.quantlib.devel,14,700,en,92.9,92.9,2002,2017,2
gmane.comp.gnu.make.bugs,14,700,en,92.9,92.9,2002,2015,2
gmane.comp.graphics.gnuplot.user,14,700,en,100.0,100.0,2003,2017,1
gmane.comp.handhelds.openmoko.scm,14,700,en,100.0,100.0,2007,2009,1
gmane.comp.java.jbehave.devel,14,700,en,57.1,57.1,2007,2015,3
gmane.comp.lib.boost.asio.user,14,700,en,100.0,100.0,2006,2018,1
gmane.comp.multimedia.mixxx.devel,14,700,en,100.0,100.0,2008,2015,1
gmane.comp.telephony.openh323.general,14,700,en,92.9,92.9,2004,2007,2
gmane.comp.web.zope.italian,14,700,it,92.9,7.1,2004,2007,2
gmane.ietf.irtf.rrg,14,700,en,100.0,100.0,2007,2010,1
gmane.linux.file-systems.union,14,700,en,92.9,92.9,2015,2018,2
gmane.linux.pwm,14,700,en,100.0,100.0,2014,2018,1
gmane.linux.trustix.contrib,14,700,en,100.0,100.0,2005,2006,1
gmane.music.idm,14,700,en,85.7,85.7,2005,2018,2
gmane.network.bird.user,14,700,en,92.9,92.9,2010,2016,2
gmane.org.wikimedia.socialmedia,14,700,en,92.9,92.9,2014,2015,2
gmane.os.freebsd.advocacy,14,700,en,100.0,100.0,2002,2018,1
gmane.os.freebsd.isp,14,700,en,92.9,92.9,2002,2009,2
gmane.science.linguistics.wikipedia.wikimania,14,700,en,100.0,100.0,2007,2016,1
gmane.comp.cms.jahia.bugs,14,700,it,57.1,42.9,2007,2008,2
gmane.comp.gnu.gnupedia.devel,14,700,en,71.4,71.4,2006,2012,3
gmane.comp.ide.eclipse.wtp.devel,14,700,en,92.9,92.9,2005,2016,2
gmane.comp.java.displaytag.general,14,700,en,100.0,100.0,2004,2011,1
gmane.comp.lib.swagger,14,700,en,85.7,85.7,2015,2018,2
gmane.comp.mathematics.libmesh.devel,14,700,en,100.0,100.0,2007,2018,1
gmane.comp.misc.freeware.yahoo,14,700,en,92.9,92.9,2011,2015,2
gmane.comp.sysutils.augeas.devel,14,700,en,100.0,100.0,2008,2015,1
gmane.linux.debian.devel.clamav,14,700,en,71.4,71.4,2009,2018,3
gmane.linux.drivers.fuse.zfs,14,700,en,100.0,100.0,2008,2011,1
gmane.linux.kernel.utrace,14,700,en,85.7,85.7,2008,2010,3
gmane.linux.ubuntu.loco-contacts,14,700,en,100.0,100.0,2006,2014,1
gmane.lisp.scheme.gambit,14,700,en,100.0,100.0,2006,2019,1
gmane.org.user-groups.linux.luccalug.soci,14,700,it,100.0,0.0,2008,2017,1
gmane.os.solaris.opensolaris.devel,14,700,en,100.0,100.0,2005,2011,1
gmane.comp.cms.wyona.cvs,14,700,en,100.0,100.0,2002,2003,1
gmane.comp.handhelds.android.adt.devel,14,700,en,100.0,100.0,2013,2017,1
gmane.comp.lang.j.beta,14,700,en,100.0,100.0,2006,2018,1
gmane.comp.printing.cups.devel,14,700,en,92.9,92.9,2003,2017,2
gmane.comp.security.firewalls.efw.user,14,700,en,100.0,100.0,2006,2014,1
gmane.linux.gentoo.security,14,700,en,100.0,100.0,2002,2014,1
gmane.os.ecos.patches,14,700,en,100.0,100.0,2003,2013,1
gmane.comp.apache.logging.log4net.devel,14,700,en,92.9,92.9,2008,2017,2
gmane.comp.handhelds.sailfishos.devel,14,700,en,100.0,100.0,2013,2017,1
gmane.comp.window-managers.dwm,14,700,en,92.9,92.9,2006,2009,2
gmane.comp.windows.farmanager.russian,14,700,ru,64.3,35.7,2004,2013,2
gmane.linux.bios.flashrom,14,700,en,100.0,100.0,2012,2019,1
gmane.linux.debian.devel.embedded,14,700,en,100.0,100.0,2004,2013,1
gmane.network.jabber.gajim.scm,14,700,en,100.0,100.0,2009,2018,1
gmane.org.user-groups.php.uphpu,14,700,en,92.9,92.9,2007,2015,2
gmane.comp.corba.jacorb.devel,14,700,en,100.0,100.0,2002,2019,1
gmane.org.fsf.europe.discussion,14,700,en,100.0,100.0,2006,2017,1
gmane.linux.ubuntu.devel.changes.feisty,14,700,en,85.7,85.7,2006,2007,3
gmane.comp.audio.lmms.devel,13,650,en,100.0,100.0,2010,2015,1
gmane.comp.compilers.parrot.devel,13,650,en,100.0,100.0,2009,2012,1
gmane.comp.db.postgresql.interfaces,13,650,en,100.0,100.0,2002,2014,1
gmane.comp.distributed.boinc.user,13,650,en,100.0,100.0,2009,2018,1
gmane.comp.graphics.agg,13,650,en,100.0,100.0,2004,2014,1
gmane.comp.graphics.png.devel,13,650,en,100.0,100.0,2004,2015,1
gmane.comp.homebrew.n8vem,13,650,en,100.0,100.0,2013,2015,1
gmane.comp.ide.eric,13,650,en,84.6,84.6,2006,2018,3
gmane.comp.jakarta.turbine.torque.user,13,650,en,100.0,100.0,2003,2008,1
gmane.comp.java.picocontainer.cvs,13,650,UNKNOWN,76.9,23.1,2004,2011,2
gmane.comp.java.roller.cvs,13,650,en,100.0,100.0,2002,2009,1
gmane.comp.kde.devel.konversation,13,650,en,53.8,53.8,2005,2018,3
gmane.comp.lang.4gl.fourjs.user,13,650,en,100.0,100.0,2002,2006,1
gmane.comp.lang.ruby.region.indonesia,13,650,id,69.2,30.8,2007,2013,2
gmane.comp.lib.boost.ublas,13,650,en,100.0,100.0,2003,2018,1
gmane.comp.lib.qt.android,13,650,en,100.0,100.0,2011,2014,1
gmane.comp.linux.gps,13,650,en,100.0,100.0,2004,2010,1
gmane.comp.mathematics.sage.combinat.devel,13,650,en,100.0,100.0,2009,2017,1
gmane.comp.mobile.openbsc.general,13,650,en,100.0,100.0,2010,2014,1
gmane.comp.mozilla.firefox.devel,13,650,en,100.0,100.0,2013,2017,1
gmane.comp.mozilla.firefox.vimperator,13,650,en,100.0,100.0,2007,2011,1
gmane.comp.php.seagull.general,13,650,en,100.0,100.0,2004,2008,1
gmane.comp.python.lxml.devel,13,650,en,100.0,100.0,2005,2014,1
gmane.comp.python.sphinx.devel,13,650,en,100.0,100.0,2008,2010,1
gmane.comp.video.dri.user,13,650,en,100.0,100.0,2002,2006,1
gmane.comp.web.galeon.user,13,650,en,100.0,100.0,2002,2004,1
gmane.comp.web.simile.general,13,650,en,100.0,100.0,2006,2008,1
gmane.comp.xfree86.newbie,13,650,en,100.0,100.0,2002,2002,1
gmane.culture.region.moldova,13,650,ro,46.2,38.5,2007,2018,4
gmane.editors.nano.devel,13,650,en,100.0,100.0,2002,2018,1
gmane.ietf.ipp,13,650,en,100.0,100.0,2004,2018,1
gmane.ietf.softwires,13,650,en,100.0,100.0,2010,2019,1
gmane.linux.debian.knoppix,13,650,en,84.6,84.6,2003,2004,3
gmane.linux.embedded.yocto.webhob,13,650,en,100.0,100.0,2013,2017,1
gmane.linux.kernel.autotest,13,650,en,100.0,100.0,2010,2012,1
gmane.linux.newbie,13,650,en,92.3,92.3,2002,2012,2
gmane.linux.redhat.fedora.german,13,650,de,69.2,15.4,2004,2018,3
gmane.linux.redhat.sssd.user,13,650,en,100.0,100.0,2014,2019,1
gmane.linux.ubuntu.devel.accessibility,13,650,en,100.0,100.0,2005,2016,1
gmane.linux.ubuntu.juju.user,13,650,en,92.3,92.3,2013,2017,2
gmane.linux.ubuntu.motu,13,650,en,100.0,100.0,2006,2019,1
gmane.linux.ubuntu.region.australia,13,650,en,100.0,100.0,2006,2011,1
gmane.mail.mahogany.cvs,13,650,en,100.0,100.0,2003,2008,1
gmane.music.jamiroquai.discuss,13,650,en,100.0,100.0,2002,2006,1
gmane.network.bit-torrent.deluge.devel,13,650,en,92.3,92.3,2009,2015,2
gmane.network.ninux.wireless,13,650,it,84.6,7.7,2014,2017,3
gmane.org.user-groups.linux.gtalug.general,13,650,en,100.0,100.0,2014,2019,1
gmane.org.user-groups.linux.linux06,13,650,fr,92.3,0.0,1999,2001,2
gmane.org.user-groups.linux.vietlug,13,650,vi,38.5,30.8,2004,2006,5
gmane.org.user-groups.unix.vague,13,650,en,92.3,92.3,2006,2019,2
gmane.org.user-groups.zope.trizpug,13,650,en,100.0,100.0,2006,2016,1
gmane.os.freebsd.devel.apache,13,650,en,76.9,76.9,2005,2018,3
gmane.os.freebsd.italian.esperti,13,650,it,92.3,0.0,2000,2016,2
gmane.os.illumos.zfs,13,650,en,100.0,100.0,2012,2018,1
gmane.os.macosx.mailmate.user,13,650,en,100.0,100.0,2015,2019,1
gmane.comp.file-systems.ocfs2.user,13,650,en,100.0,100.0,2005,2014,1
gmane.comp.finance.gold-silver-crypto,13,650,en,100.0,100.0,2009,2011,1
gmane.comp.fonts.fontconfig,13,650,en,100.0,100.0,2003,2018,1
gmane.comp.gnome.winforms,13,650,en,100.0,100.0,2003,2013,1
gmane.comp.graphics.opensg.user,13,650,en,92.3,92.3,2007,2014,2
gmane.comp.hardware.bus.can,13,650,en,100.0,100.0,2002,2013,1
gmane.comp.hardware.gps.gpsbabel.devel,13,650,en,100.0,100.0,2004,2014,1
gmane.comp.ide.anjuta.devel,13,650,en,100.0,100.0,2005,2017,1
gmane.comp.ide.eclipse.devel,13,650,en,100.0,100.0,2008,2019,1
gmane.comp.java.continuum.user,13,650,en,92.3,92.3,2006,2009,2
gmane.comp.java.openjdk.jdk8.devel,13,650,en,53.8,53.8,2012,2014,4
gmane.comp.kde.devel.quanta,13,650,en,100.0,100.0,2003,2004,1
gmane.comp.lang.perl.perl-mongers.seattle,13,650,en,100.0,100.0,2004,2010,1
gmane.comp.lang.ruby.ironruby.devel,13,650,en,84.6,84.6,2008,2010,3
gmane.comp.lang.tcl.mac,13,650,en,100.0,100.0,2001,2015,1
gmane.comp.mobile.syncevolution.issues,13,650,en,84.6,84.6,2009,2012,3
gmane.comp.programming.load-balancing.general,13,650,en,92.3,92.3,2003,2010,2
gmane.comp.python.committers,13,650,en,100.0,100.0,2010,2019,1
gmane.comp.python.python-3000.cvs,13,650,en,100.0,100.0,2007,2008,1
gmane.comp.systems.as400.domino,13,650,en,100.0,100.0,2002,2012,1
gmane.comp.sysutils.apcupsd.user,13,650,en,100.0,100.0,2005,2016,1
gmane.comp.tools.bazel.user,13,650,en,100.0,100.0,2016,2019,1
gmane.comp.tv.xmltv.general,13,650,en,92.3,92.3,2003,2016,2
gmane.comp.version-control.mercurial.tortoisehg.devel,13,650,en,100.0,100.0,2008,2011,1
gmane.comp.web.chi-web,13,650,en,100.0,100.0,2002,2009,1
